Owner;Name;Type;Final;Mutability;Array;Access
java.util.Collections$UnmodifiableNavigableSet;EMPTY_NAVIGABLE_SET;java.util.NavigableSet<?>;true;unknown;false;private
java.lang.Module;EVERYONE_SET;java.util.Set<java.lang.Module>;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaxCryptoSealedObjectAccess;jdk.internal.access.JavaxCryptoSealedObjectAccess;false;unknown;false;private
java.util.concurrent.locks.AbstractQueuedSynchronizer$Node;NEXT;java.lang.invoke.VarHandle;true;unknown;false;private
java.util.Date;jcal;sun.util.calendar.BaseCalendar;false;unknown;false;private
java.util.Locale;defaultLocale;java.util.Locale;false;unknown;false;private
javax.net.ssl.HttpsURLConnection;defaultSSLSocketFactory;javax.net.ssl.SSLSocketFactory;false;unknown;false;private
java.time.Period;SUPPORTED_UNITS;java.util.List<java.time.temporal.TemporalUnit>;true;unknown;false;private
java.net.URL;gate;java.lang.ThreadLocal<java.lang.Object>;false;unknown;false;private
java.util.concurrent.ConcurrentHashMap;U;jdk.internal.misc.Unsafe;true;unknown;false;private
java.util.concurrent.LinkedTransferQueue;HEAD;java.lang.invoke.VarHandle;true;unknown;false;private
java.time.format.DateTimeFormatter;PARSED_LEAP_SECOND;java.time.temporal.TemporalQuery<java.lang.Boolean>;true;unknown;false;private
javax.security.auth.login.Configuration;configuration;javax.security.auth.login.Configuration;false;unknown;false;private
java.util.Scanner;linePattern;java.util.regex.Pattern;false;unknown;false;private
java.nio.ByteOrder;NATIVE_ORDER;java.nio.ByteOrder;true;unknown;false;private
java.nio.MappedByteBuffer;unused;byte;false;immutable;false;private
jdk.internal.access.SharedSecrets;javaLangModuleAccess;jdk.internal.access.JavaLangModuleAccess;false;unknown;false;private
sun.security.util.ManifestEntryVerifier;debug;sun.security.util.Debug;true;unknown;false;private
java.net.InetAddress;UNSAFE;jdk.internal.misc.Unsafe;true;unknown;false;private
java.time.chrono.AbstractChronology;CHRONOS_BY_TYPE;java.util.concurrent.ConcurrentHashMap<java.lang.String, java.time.chrono.Chronology>;true;unknown;false;private
java.nio.file.spi.FileSystemProvider;loadingProviders;boolean;false;immutable;false;private
jdk.internal.access.SharedSecrets;javaNetSocketAccess;jdk.internal.access.JavaNetSocketAccess;false;unknown;false;private
sun.net.www.URLConnection;proxiedHosts;java.util.HashMap<java.lang.String, java.lang.Void>;false;unknown;false;private
java.util.Properties;UNSAFE;jdk.internal.misc.Unsafe;true;unknown;false;private
jdk.internal.logger.SurrogateLogger;JUL_DEFAULT_LEVEL;sun.util.logging.PlatformLogger$Level;true;unknown;false;private
java.util.concurrent.ForkJoinWorkerThread$InnocuousForkJoinWorkerThread;innocuousThreadGroup;java.lang.ThreadGroup;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaIORandomAccessFileAccess;jdk.internal.access.JavaIORandomAccessFileAccess;false;unknown;false;private
java.util.OptionalDouble;EMPTY;java.util.OptionalDouble;true;unknown;false;private
java.security.Signature$Delegate;warnCount;int;false;immutable;false;private
sun.reflect.generics.tree.ShortSignature;singleton;sun.reflect.generics.tree.ShortSignature;true;unknown;false;private
java.lang.Module;ALL_UNNAMED_MODULE_SET;java.util.Set<java.lang.Module>;true;unknown;false;private
java.io.Console;cons;java.io.Console;false;unknown;false;private
com.sun.java.util.jar.pack.Attribute;standardDefs;java.util.Map<com.sun.java.util.jar.pack.Attribute$Layout, com.sun.java.util.jar.pack.Attribute>;true;unknown;false;private
jdk.internal.module.ModulePatcher;JLMA;jdk.internal.access.JavaLangModuleAccess;true;unknown;false;private
java.util.Scanner;separatorPattern;java.util.regex.Pattern;false;unknown;false;private
java.lang.SecurityManager;nonExportedPkgs;java.util.Map<java.lang.String, java.lang.Boolean>;true;unknown;false;private
sun.net.ftp.impl.FtpClient;logger;sun.util.logging.PlatformLogger;true;unknown;false;private
java.io.ObjectInputStream;primClasses;java.util.Map<java.lang.String, java.lang.Class<?>>;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaObjectInputFilterAccess;jdk.internal.access.JavaObjectInputFilterAccess;false;unknown;false;private
java.util.OptionalLong;EMPTY;java.util.OptionalLong;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaUtilResourceBundleAccess;jdk.internal.access.JavaUtilResourceBundleAccess;false;unknown;false;private
java.net.InetSocketAddress;UNSAFE;jdk.internal.misc.Unsafe;true;unknown;false;private
sun.security.ssl.SignatureScheme;SIGNATURE_PRIMITIVE_SET;java.util.Set<java.security.CryptoPrimitive>;true;unknown;false;private
java.util.jar.JarFile;JUZFA;jdk.internal.access.JavaUtilZipFileAccess;true;unknown;false;private
sun.security.x509.X500Name;principalConstructor;java.lang.reflect.Constructor<javax.security.auth.x500.X500Principal>;true;unknown;false;private
java.time.ZoneOffset;SECONDS_CACHE;java.util.concurrent.ConcurrentMap<java.lang.Integer, java.time.ZoneOffset>;true;unknown;false;private
javax.net.ssl.SSLSocketFactory;theFactory;javax.net.ssl.SSLSocketFactory;false;unknown;false;private
sun.security.x509.CertificateExtensions;debug;sun.security.util.Debug;true;unknown;false;private
java.lang.invoke.LambdaForm;DEBUG_NAME_COUNTERS;java.util.HashMap<java.lang.String, java.lang.Integer>;true;unknown;false;private
java.util.concurrent.LinkedTransferQueue;SWEEPVOTES;java.lang.invoke.VarHandle;true;unknown;false;private
sun.security.x509.AlgorithmId;nameTable;java.util.Map<sun.security.util.ObjectIdentifier, java.lang.String>;true;unknown;false;private
javax.net.ssl.SSLServerSocketFactory;theFactory;javax.net.ssl.SSLServerSocketFactory;false;unknown;false;private
java.security.SecureRandom;pdebug;sun.security.util.Debug;true;unknown;false;private
java.util.Scanner;WHITESPACE_PATTERN;java.util.regex.Pattern;false;unknown;false;private
jdk.internal.reflect.ReflectionFactory;soleInstance;jdk.internal.reflect.ReflectionFactory;true;unknown;false;private
sun.nio.ch.FileChannelImpl$Unmapper;count;int;false;immutable;false;private
java.math.BigInteger;NEGATIVE_ONE;java.math.BigInteger;true;unknown;false;private
java.security.AccessControlContext;debug;sun.security.util.Debug;false;unknown;false;private
jdk.internal.module.ModulePath;moduleCount;jdk.internal.perf.PerfCounter;true;unknown;false;private
java.net.CookieHandler;cookieHandler;java.net.CookieHandler;false;unknown;false;private
jdk.internal.logger.BootstrapLogger$BootstrapExecutors;head;jdk.internal.logger.BootstrapLogger$LogEvent;false;unknown;false;private
java.util.concurrent.ConcurrentLinkedDeque;TAIL;java.lang.invoke.VarHandle;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaNioAccess;jdk.internal.access.JavaNioAccess;false;unknown;false;private
java.util.Locale;LOCALECACHE;java.util.Locale$Cache;true;unknown;false;private
java.util.ResourceBundle$SingleFormatControl;CLASS_ONLY;java.util.ResourceBundle$Control;true;unknown;false;private
java.lang.ref.SoftReference;clock;long;false;immutable;false;private
java.util.concurrent.ConcurrentLinkedDeque;NEXT;java.lang.invoke.VarHandle;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaNetHttpCookieAccess;jdk.internal.access.JavaNetHttpCookieAccess;false;unknown;false;private
jdk.internal.access.SharedSecrets;javaSecurityAccess;jdk.internal.access.JavaSecurityAccess;false;unknown;false;private
java.util.concurrent.atomic.Striped64;BASE;java.lang.invoke.VarHandle;true;unknown;false;private
sun.nio.ch.WindowsAsynchronousSocketChannelImpl;unsafe;jdk.internal.misc.Unsafe;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaLangAccess;jdk.internal.access.JavaLangAccess;false;unknown;false;private
java.time.chrono.ThaiBuddhistChronology;ERA_FULL_NAMES;java.util.HashMap<java.lang.String, java.lang.String[]>;true;unknown;false;private
jdk.internal.ref.CleanerImpl;cleanerImplAccess;java.util.function.Function<java.lang.ref.Cleaner, jdk.internal.ref.CleanerImpl>;false;unknown;false;private
sun.nio.cs.MS932;b2cInitialized;boolean;false;immutable;false;private
java.net.DatagramSocket;optionsSet;boolean;false;immutable;false;private
java.lang.Thread;threadInitNumber;int;false;immutable;false;private
java.io.BufferedInputStream;U;jdk.internal.misc.Unsafe;true;unknown;false;private
javax.security.auth.login.LoginContext;debug;sun.security.util.Debug;true;unknown;false;private
com.sun.crypto.provider.DHPrivateKey;PKCS8_VERSION;java.math.BigInteger;true;unknown;false;private
sun.reflect.generics.tree.VoidDescriptor;singleton;sun.reflect.generics.tree.VoidDescriptor;true;unknown;false;private
java.net.ServerSocket;options;java.util.Set<java.net.SocketOption<?>>;false;unknown;false;private
com.sun.java.util.jar.pack.Instruction;BW;int;false;immutable;false;private
sun.net.www.http.HttpClient;logger;sun.util.logging.PlatformLogger;true;unknown;false;private
jdk.internal.loader.ClassLoaders;APP_LOADER;jdk.internal.loader.ClassLoaders$AppClassLoader;true;unknown;false;private
sun.security.x509.AVA;debug;sun.security.util.Debug;true;unknown;false;private
sun.net.ftp.impl.FtpClient;defaultConnectTimeout;int;false;immutable;false;private
java.lang.ModuleLayer;EMPTY_LAYER;java.lang.ModuleLayer;true;unknown;false;private
java.lang.ClassLoader;loadedLibraryNames;java.util.Set<java.lang.String>;true;unknown;false;private
sun.security.x509.NetscapeCertTypeExtension;mAttributeNames;java.util.Vector<java.lang.String>;true;unknown;false;private
java.lang.invoke.ClassSpecializer;CREATE_RESERVATION;java.util.function.Function<java.lang.Object, java.lang.Object>;true;unknown;false;private
java.time.chrono.JapaneseEra;REIWA;java.time.chrono.JapaneseEra;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaNetUriAccess;jdk.internal.access.JavaNetUriAccess;false;unknown;false;private
sun.net.www.http.HttpClient;retryPostProp;boolean;false;immutable;false;private
java.util.TimeZone;defaultTimeZone;java.util.TimeZone;false;unknown;false;private
java.util.ResourceBundle$SingleFormatControl;PROPERTIES_ONLY;java.util.ResourceBundle$Control;true;unknown;false;private
java.util.concurrent.locks.AbstractQueuedSynchronizer$Node;PREV;java.lang.invoke.VarHandle;true;unknown;false;private
java.lang.Module;EVERYONE_MODULE;java.lang.Module;true;unknown;false;private
sun.net.www.protocol.http.DigestAuthentication$Parameters;random;java.util.Random;false;unknown;false;private
java.io.BufferedInputStream;DEFAULT_BUFFER_SIZE;int;false;immutable;false;private
java.net.SocketPermission;trustNameService;boolean;false;immutable;false;private
java.lang.reflect.AccessibleObject;printStackWhenAccessFails;boolean;false;immutable;false;private
sun.net.www.protocol.jar.URLJarFile;BUF_SIZE;int;false;immutable;false;private
java.net.ServerSocket;factory;java.net.SocketImplFactory;false;unknown;false;private
java.security.Signature;pdebug;sun.security.util.Debug;true;unknown;false;private
jdk.internal.org.objectweb.asm.commons.LocalVariablesSorter;OBJECT_TYPE;jdk.internal.org.objectweb.asm.Type;true;unknown;false;private
sun.security.x509.AlgorithmId;oidTable;java.util.Map<java.lang.String, sun.security.util.ObjectIdentifier>;false;unknown;false;private
java.time.Period;PATTERN;java.util.regex.Pattern;true;unknown;false;private
java.math.BigDecimal;INFLATED_BIGINT;java.math.BigInteger;true;unknown;false;private
jdk.internal.access.SharedSecrets;javaBeansAccess;jdk.internal.access.JavaBeansAccess;false;unknown;false;private
java.net.HttpURLConnection;followRedirects;boolean;false;immutable;false;private
javax.net.ssl.HttpsURLConnection;defaultHostnameVerifier;javax.net.ssl.HostnameVerifier;false;unknown;false;private
java.security.Signature;debug;sun.security.util.Debug;true;unknown;false;private
java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater;U;jdk.internal.misc.Unsafe;true;unknown;false;private
