Owner;Name;Type;Final;Mutability;Array;Access
sun.security.ssl.CipherSuite;CS_000E;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDH_ECDSA_WITH_AES_128_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.net.www.http.KeepAliveCache;result;int;false;immutable;false;package
sun.security.ssl.Alert;UNKNOWN_PSK_IDENTITY;sun.security.ssl.Alert;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C081;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SupportedGroupsExtension$NamedGroup;SECT283_R1;sun.security.ssl.SupportedGroupsExtension$NamedGroup;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C068;sun.security.ssl.CipherSuite;true;unknown;false;package
com.sun.java.util.jar.pack.BandStructure;BYTE1;com.sun.java.util.jar.pack.Coding;true;unknown;false;package
sun.security.ssl.SSLExtension;SRP;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;SSL_DHE_DSS_EXPORT_WITH_DES40_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DHE_DSS_WITH_AES_256_CBC_SHA256;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.SSLHandshake;CERTIFICATE;sun.security.ssl.SSLHandshake;true;unknown;false;package
java.lang.invoke.VarHandle$AccessType;COMPARE_AND_EXCHANGE;java.lang.invoke.VarHandle$AccessType;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C039;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C0AD;sun.security.ssl.CipherSuite;true;unknown;false;package
java.util.concurrent.locks.AbstractQueuedSynchronizer$Node;SHARED;java.util.concurrent.locks.AbstractQueuedSynchronizer$Node;true;unknown;false;package
sun.net.www.protocol.http.HttpURLConnection;disabledTunnelingSchemes;java.util.Set<java.lang.String>;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C08E;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_DH_anon_WITH_AES_256_CBC_SHA;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.ServerNameExtension$SHServerNamesSpec;DEFAULT;sun.security.ssl.ServerNameExtension$SHServerNamesSpec;true;unknown;false;package
sun.security.ssl.SSLExtension;CH_EC_POINT_FORMATS;sun.security.ssl.SSLExtension;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_EMPTY_RENEGOTIATION_INFO_SCSV;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C03A;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_0010;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.RandomCookie;hrrRandom;sun.security.ssl.RandomCookie;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_00B3;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA384;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_C08B;sun.security.ssl.CipherSuite;true;unknown;false;package
java.lang.invoke.VarHandle$AccessType;GET_AND_UPDATE;java.lang.invoke.VarHandle$AccessType;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_009B;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherType;STREAM_CIPHER;sun.security.ssl.CipherType;true;unknown;false;package
java.lang.invoke.BoundMethodHandle$Species_LLLLLLLII;BMH_SPECIES;java.lang.invoke.BoundMethodHandle$SpeciesData;false;unknown;false;package
sun.security.ssl.SSLHandshake;KEY_UPDATE;sun.security.ssl.SSLHandshake;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_0062;sun.security.ssl.CipherSuite;true;unknown;false;package
sun.security.ssl.CipherSuite;CS_002C;sun.security.ssl.CipherSuite;true;unknown;false;package
