Owner;Name;Type;Final;Mutability;Array;Access
java.net.Proxy$Type;SOCKS;java.net.Proxy$Type;true;unknown;false;public
sun.security.x509.AccessDescription;Ad_TIMESTAMPING_Id;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_LOCAL_DATE;java.time.format.DateTimeFormatter;true;unknown;false;public
java.time.Month;FEBRUARY;java.time.Month;true;unknown;false;public
java.time.format.ResolverStyle;LENIENT;java.time.format.ResolverStyle;true;unknown;false;public
sun.security.validator.ValidatorException;T_NAME_CHAINING;java.lang.Object;true;unknown;false;public
java.text.NumberFormat$Field;PERCENT;java.text.NumberFormat$Field;true;unknown;false;public
sun.security.x509.AlgorithmId;ECDH_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
jdk.internal.org.objectweb.asm.tree.analysis.BasicValue;REFERENCE_VALUE;jdk.internal.org.objectweb.asm.tree.analysis.BasicValue;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;WARNING;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
java.math.MathContext;DECIMAL32;java.math.MathContext;true;unknown;false;public
sun.net.ftp.FtpReplyCode;FILE_ACTION_OK;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_ADD_RELEASE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.math.MathContext;UNLIMITED;java.math.MathContext;true;unknown;false;public
java.time.DayOfWeek;SUNDAY;java.time.DayOfWeek;true;unknown;false;public
java.lang.Byte;TYPE;java.lang.Class<java.lang.Byte>;true;unknown;false;public
java.security.CryptoPrimitive;STREAM_CIPHER;java.security.CryptoPrimitive;true;unknown;false;public
sun.net.ftp.FtpDirEntry$Type;FILE;sun.net.ftp.FtpDirEntry$Type;true;unknown;false;public
sun.security.x509.AlgorithmId;DH_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.security.provider.certpath.OCSPResponse$ResponseStatus;SUCCESSFUL;sun.security.provider.certpath.OCSPResponse$ResponseStatus;true;unknown;false;public
java.net.Authenticator$RequestorType;PROXY;java.net.Authenticator$RequestorType;true;unknown;false;public
sun.security.x509.AlgorithmId;sha256WithRSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.chrono.JapaneseChronology;INSTANCE;java.time.chrono.JapaneseChronology;true;unknown;false;public
jdk.internal.org.objectweb.asm.Type;SHORT_TYPE;jdk.internal.org.objectweb.asm.Type;true;unknown;false;public
java.time.Month;AUGUST;java.time.Month;true;unknown;false;public
sun.security.x509.AlgorithmId;pbeWithMD5AndRC2_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.temporal.ChronoField;MICRO_OF_SECOND;java.time.temporal.ChronoField;true;unknown;false;public
java.time.LocalTime;MIN;java.time.LocalTime;true;unknown;false;public
java.io.FileDescriptor;in;java.io.FileDescriptor;true;unknown;false;public
java.time.chrono.ThaiBuddhistEra;BE;java.time.chrono.ThaiBuddhistEra;true;unknown;false;public
java.text.NumberFormat$Field;FRACTION;java.text.NumberFormat$Field;true;unknown;false;public
sun.invoke.util.Wrapper;VOID;sun.invoke.util.Wrapper;true;unknown;false;public
sun.net.www.protocol.http.AuthScheme;BASIC;sun.net.www.protocol.http.AuthScheme;true;unknown;false;public
sun.security.x509.AlgorithmId;sha1WithDSA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;WEAK_COMPARE_AND_SET;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
sun.net.ftp.FtpReplyCode;SERVICE_READY_IN;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.util.Locale;ROOT;java.util.Locale;true;unknown;false;public
sun.net.ftp.FtpReplyCode;REQUEST_DENIED;sun.net.ftp.FtpReplyCode;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;INVOKEDYNAMIC;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
sun.security.x509.AlgorithmId;RSAES_OAEP_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.net.ftp.FtpClient$TransferType;BINARY;sun.net.ftp.FtpClient$TransferType;true;unknown;false;public
java.util.Locale$FilteringMode;MAP_EXTENDED_RANGES;java.util.Locale$FilteringMode;true;unknown;false;public
sun.util.locale.provider.LocaleProviderAdapter$Type;HOST;sun.util.locale.provider.LocaleProviderAdapter$Type;true;unknown;false;public
java.text.NumberFormat$Field;SIGN;java.text.NumberFormat$Field;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;INVALID;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
jdk.internal.org.objectweb.asm.tree.analysis.BasicValue;RETURNADDRESS_VALUE;jdk.internal.org.objectweb.asm.tree.analysis.BasicValue;true;unknown;false;public
java.time.format.TextStyle;FULL;java.time.format.TextStyle;true;unknown;false;public
sun.net.ftp.FtpReplyCode;FAILED_SECURITY_CHECK;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.time.Instant;MAX;java.time.Instant;true;unknown;false;public
sun.net.ftp.FtpReplyCode;INSUFFICIENT_STORAGE;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.math.BigDecimal;ONE;java.math.BigDecimal;true;unknown;false;public
sun.net.ftp.FtpReplyCode;PAGE_TYPE_UNKNOWN;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.time.Month;MAY;java.time.Month;true;unknown;false;public
java.time.temporal.ChronoField;INSTANT_SECONDS;java.time.temporal.ChronoField;true;unknown;false;public
java.util.Locale$FilteringMode;AUTOSELECT_FILTERING;java.util.Locale$FilteringMode;true;unknown;false;public
sun.security.validator.ValidatorException;T_CERT_EXPIRED;java.lang.Object;true;unknown;false;public
sun.security.x509.X500Name;SURNAME_OID;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.format.TextStyle;SHORT_STANDALONE;java.time.format.TextStyle;true;unknown;false;public
java.time.Instant;MIN;java.time.Instant;true;unknown;false;public
java.nio.file.attribute.PosixFilePermission;GROUP_WRITE;java.nio.file.attribute.PosixFilePermission;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;FINEST;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
java.text.DateFormat$Field;SECOND;java.text.DateFormat$Field;true;unknown;false;public
java.util.jar.Attributes$Name;MAIN_CLASS;java.util.jar.Attributes$Name;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;ALL;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
sun.util.locale.LocaleExtensions;CALENDAR_JAPANESE;sun.util.locale.LocaleExtensions;true;unknown;false;public
java.util.jar.Attributes$Name;IMPLEMENTATION_TITLE;java.util.jar.Attributes$Name;true;unknown;false;public
java.lang.module.ModuleDescriptor$Modifier;SYNTHETIC;java.lang.module.ModuleDescriptor$Modifier;true;unknown;false;public
sun.net.ftp.FtpReplyCode;PROT_LEVEL_DENIED;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.math.BigDecimal;TEN;java.math.BigDecimal;true;unknown;false;public
sun.security.validator.ValidatorException;T_EE_EXTENSIONS;java.lang.Object;true;unknown;false;public
java.nio.file.attribute.PosixFilePermission;GROUP_EXECUTE;java.nio.file.attribute.PosixFilePermission;true;unknown;false;public
java.io.FileDescriptor;err;java.io.FileDescriptor;true;unknown;false;public
java.time.DayOfWeek;SATURDAY;java.time.DayOfWeek;true;unknown;false;public
sun.net.www.protocol.http.HttpURLConnection$TunnelState;SETUP;sun.net.www.protocol.http.HttpURLConnection$TunnelState;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_DATE_TIME;java.time.format.DateTimeFormatter;true;unknown;false;public
java.time.temporal.ChronoField;ALIGNED_WEEK_OF_YEAR;java.time.temporal.ChronoField;true;unknown;false;public
java.util.jar.Attributes$Name;MULTI_RELEASE;java.util.jar.Attributes$Name;true;unknown;false;public
javax.net.ssl.SSLEngineResult$HandshakeStatus;NOT_HANDSHAKING;javax.net.ssl.SSLEngineResult$HandshakeStatus;true;unknown;false;public
java.lang.System$Logger$Level;WARNING;java.lang.System$Logger$Level;true;unknown;false;public
java.util.jar.Attributes$Name;IMPLEMENTATION_VENDOR;java.util.jar.Attributes$Name;true;unknown;false;public
java.time.format.DecimalStyle;STANDARD;java.time.format.DecimalStyle;true;unknown;false;public
sun.net.ftp.FtpDirEntry$Type;DIR;sun.net.ftp.FtpDirEntry$Type;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_SET_ACQUIRE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.lang.String;CASE_INSENSITIVE_ORDER;java.util.Comparator<java.lang.String>;true;unknown;false;public
java.security.cert.CRLReason;UNSPECIFIED;java.security.cert.CRLReason;true;unknown;false;public
sun.net.www.protocol.http.AuthScheme;NTLM;sun.net.www.protocol.http.AuthScheme;true;unknown;false;public
java.time.ZoneId;SHORT_IDS;java.util.Map<java.lang.String, java.lang.String>;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;METHODREF;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
sun.security.validator.ValidatorException;T_NO_TRUST_ANCHOR;java.lang.Object;true;unknown;false;public
java.text.DateFormat$Field;TIME_ZONE;java.text.DateFormat$Field;true;unknown;false;public
java.util.Locale$IsoCountryCode;PART1_ALPHA2;java.util.Locale$IsoCountryCode;true;unknown;false;public
java.text.DateFormat$Field;HOUR_OF_DAY1;java.text.DateFormat$Field;true;unknown;false;public
java.util.Locale;GERMAN;java.util.Locale;true;unknown;false;public
java.util.Locale;CANADA;java.util.Locale;true;unknown;false;public
java.text.DateFormat$Field;HOUR_OF_DAY0;java.text.DateFormat$Field;true;unknown;false;public
java.time.OffsetTime;MIN;java.time.OffsetTime;true;unknown;false;public
java.security.cert.CRLReason;SUPERSEDED;java.security.cert.CRLReason;true;unknown;false;public
java.security.spec.RSAKeyGenParameterSpec;F0;java.math.BigInteger;true;unknown;false;public
java.util.concurrent.TimeUnit;HOURS;java.util.concurrent.TimeUnit;true;unknown;false;public
java.lang.StackWalker$Option;SHOW_HIDDEN_FRAMES;java.lang.StackWalker$Option;true;unknown;false;public
java.util.jar.Attributes$Name;SPECIFICATION_VENDOR;java.util.jar.Attributes$Name;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;INTEGER;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
sun.security.x509.AlgorithmId;SHA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.security.CryptoPrimitive;SECURE_RANDOM;java.security.CryptoPrimitive;true;unknown;false;public
java.util.stream.Collector$Characteristics;IDENTITY_FINISH;java.util.stream.Collector$Characteristics;true;unknown;false;public
sun.security.x509.AlgorithmId;DSA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.chrono.JapaneseEra;MEIJI;java.time.chrono.JapaneseEra;true;unknown;false;public
java.lang.StackWalker$Option;SHOW_REFLECT_FRAMES;java.lang.StackWalker$Option;true;unknown;false;public
java.time.temporal.ChronoField;DAY_OF_WEEK;java.time.temporal.ChronoField;true;unknown;false;public
java.text.DateFormat$Field;AM_PM;java.text.DateFormat$Field;true;unknown;false;public
java.time.DayOfWeek;WEDNESDAY;java.time.DayOfWeek;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_SET;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
sun.security.x509.AlgorithmId;DH_PKIX_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.text.DateFormat$Field;HOUR1;java.text.DateFormat$Field;true;unknown;false;public
java.util.concurrent.TimeUnit;DAYS;java.util.concurrent.TimeUnit;true;unknown;false;public
sun.net.ftp.FtpDirEntry$Type;PDIR;sun.net.ftp.FtpDirEntry$Type;true;unknown;false;public
sun.security.validator.ValidatorException;T_ALGORITHM_DISABLED;java.lang.Object;true;unknown;false;public
java.security.cert.CRLReason;AFFILIATION_CHANGED;java.security.cert.CRLReason;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_BITWISE_AND;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.time.chrono.IsoEra;CE;java.time.chrono.IsoEra;true;unknown;false;public
java.time.Month;JUNE;java.time.Month;true;unknown;false;public
sun.net.ftp.FtpReplyCode;COMMAND_OK;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.time.format.DateTimeFormatter;BASIC_ISO_DATE;java.time.format.DateTimeFormatter;true;unknown;false;public
sun.net.ftp.FtpReplyCode;NEED_PASSWORD;sun.net.ftp.FtpReplyCode;true;unknown;false;public
sun.invoke.util.Wrapper;BYTE;sun.invoke.util.Wrapper;true;unknown;false;public
java.time.temporal.ChronoUnit;DAYS;java.time.temporal.ChronoUnit;true;unknown;false;public
java.text.AttributedCharacterIterator$Attribute;READING;java.text.AttributedCharacterIterator$Attribute;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;METHODHANDLE;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
java.util.Locale;SIMPLIFIED_CHINESE;java.util.Locale;true;unknown;false;public
java.time.format.FormatStyle;SHORT;java.time.format.FormatStyle;true;unknown;false;public
java.util.concurrent.TimeUnit;NANOSECONDS;java.util.concurrent.TimeUnit;true;unknown;false;public
sun.security.x509.AlgorithmId;mgf1_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
javax.net.ssl.SSLEngineResult$Status;BUFFER_OVERFLOW;javax.net.ssl.SSLEngineResult$Status;true;unknown;false;public
java.util.concurrent.TimeUnit;SECONDS;java.util.concurrent.TimeUnit;true;unknown;false;public
java.time.Month;DECEMBER;java.time.Month;true;unknown;false;public
java.nio.file.attribute.PosixFilePermission;OWNER_WRITE;java.nio.file.attribute.PosixFilePermission;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_ADD;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
sun.invoke.util.Wrapper;INT;sun.invoke.util.Wrapper;true;unknown;false;public
java.security.spec.PSSParameterSpec;DEFAULT;java.security.spec.PSSParameterSpec;true;unknown;false;public
java.util.Locale;FRENCH;java.util.Locale;true;unknown;false;public
sun.security.x509.AlgorithmId;pbeWithSHA1AndDES_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.lang.annotation.RetentionPolicy;RUNTIME;java.lang.annotation.RetentionPolicy;true;unknown;false;public
java.math.BigInteger;ONE;java.math.BigInteger;true;unknown;false;public
sun.security.x509.X500Name;orgUnitName_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.lang.System$Logger$Level;OFF;java.lang.System$Logger$Level;true;unknown;false;public
java.util.stream.Collector$Characteristics;CONCURRENT;java.util.stream.Collector$Characteristics;true;unknown;false;public
java.text.DateFormat$Field;MINUTE;java.text.DateFormat$Field;true;unknown;false;public
sun.net.ftp.FtpClient$TransferType;EBCDIC;sun.net.ftp.FtpClient$TransferType;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_TIME;java.time.format.DateTimeFormatter;true;unknown;false;public
jdk.internal.org.objectweb.asm.Type;LONG_TYPE;jdk.internal.org.objectweb.asm.Type;true;unknown;false;public
java.security.CryptoPrimitive;MESSAGE_DIGEST;java.security.CryptoPrimitive;true;unknown;false;public
jdk.internal.org.objectweb.asm.Type;CHAR_TYPE;jdk.internal.org.objectweb.asm.Type;true;unknown;false;public
java.lang.module.ModuleDescriptor$Modifier;OPEN;java.lang.module.ModuleDescriptor$Modifier;true;unknown;false;public
java.math.RoundingMode;CEILING;java.math.RoundingMode;true;unknown;false;public
jdk.internal.reflect.ConstantPool$Tag;CLASS;jdk.internal.reflect.ConstantPool$Tag;true;unknown;false;public
java.lang.annotation.RetentionPolicy;SOURCE;java.lang.annotation.RetentionPolicy;true;unknown;false;public
java.util.jar.Attributes$Name;SPECIFICATION_TITLE;java.util.jar.Attributes$Name;true;unknown;false;public
sun.net.ftp.FtpReplyCode;DATA_CONNECTION_OPEN;sun.net.ftp.FtpReplyCode;true;unknown;false;public
javax.net.ssl.SSLEngineResult$HandshakeStatus;NEED_WRAP;javax.net.ssl.SSLEngineResult$HandshakeStatus;true;unknown;false;public
java.text.DateFormat$Field;WEEK_OF_YEAR;java.text.DateFormat$Field;true;unknown;false;public
java.util.Locale;FRANCE;java.util.Locale;true;unknown;false;public
java.time.Period;ZERO;java.time.Period;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_ORDINAL_DATE;java.time.format.DateTimeFormatter;true;unknown;false;public
java.security.CryptoPrimitive;KEY_WRAP;java.security.CryptoPrimitive;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;WEAK_COMPARE_AND_SET_ACQUIRE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.text.DateFormat$Field;MONTH;java.text.DateFormat$Field;true;unknown;false;public
java.math.BigInteger;ZERO;java.math.BigInteger;true;unknown;false;public
java.time.temporal.ChronoUnit;YEARS;java.time.temporal.ChronoUnit;true;unknown;false;public
java.nio.channels.FileChannel$MapMode;PRIVATE;java.nio.channels.FileChannel$MapMode;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;COMPARE_AND_EXCHANGE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;WEAK_COMPARE_AND_SET_PLAIN;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
sun.security.x509.AlgorithmId;sha224WithRSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.util.Locale;GERMANY;java.util.Locale;true;unknown;false;public
java.security.cert.CRLReason;UNUSED;java.security.cert.CRLReason;true;unknown;false;public
java.util.jar.Attributes$Name;CONTENT_TYPE;java.util.jar.Attributes$Name;true;unknown;false;public
javax.net.ssl.SSLEngineResult$HandshakeStatus;NEED_TASK;javax.net.ssl.SSLEngineResult$HandshakeStatus;true;unknown;false;public
java.time.chrono.ThaiBuddhistEra;BEFORE_BE;java.time.chrono.ThaiBuddhistEra;true;unknown;false;public
java.util.Locale;TAIWAN;java.util.Locale;true;unknown;false;public
sun.net.ftp.FtpReplyCode;NAME_SYSTEM_TYPE;sun.net.ftp.FtpReplyCode;true;unknown;false;public
jdk.internal.org.objectweb.asm.commons.InstructionAdapter;OBJECT_TYPE;jdk.internal.org.objectweb.asm.Type;true;unknown;false;public
java.lang.System$Logger$Level;ALL;java.lang.System$Logger$Level;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_BITWISE_AND_ACQUIRE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
java.lang.Float;TYPE;java.lang.Class<java.lang.Float>;true;unknown;false;public
java.text.NumberFormat$Field;EXPONENT;java.text.NumberFormat$Field;true;unknown;false;public
sun.security.x509.AlgorithmId;sha512_256WithRSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.text.DateFormat$Field;HOUR0;java.text.DateFormat$Field;true;unknown;false;public
sun.net.www.protocol.http.AuthScheme;UNKNOWN;sun.net.www.protocol.http.AuthScheme;true;unknown;false;public
sun.security.x509.AlgorithmId;sha384WithECDSA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;FINER;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
java.lang.module.ModuleDescriptor$Exports$Modifier;MANDATED;java.lang.module.ModuleDescriptor$Exports$Modifier;true;unknown;false;public
java.util.Locale;US;java.util.Locale;true;unknown;false;public
sun.util.locale.provider.LocaleProviderAdapter$Type;FALLBACK;sun.util.locale.provider.LocaleProviderAdapter$Type;true;unknown;false;public
sun.security.x509.AlgorithmId;AES_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.util.Locale;ITALY;java.util.Locale;true;unknown;false;public
sun.security.x509.AlgorithmId;sha256WithECDSA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.format.TextStyle;NARROW;java.time.format.TextStyle;true;unknown;false;public
java.security.spec.NamedParameterSpec;X25519;java.security.spec.NamedParameterSpec;true;unknown;false;public
sun.net.ftp.FtpReplyCode;DATA_CONNECTION_ALREADY_OPEN;sun.net.ftp.FtpReplyCode;true;unknown;false;public
sun.security.x509.AlgorithmId;sha1WithRSAEncryption_OIW_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.io.ObjectInputFilter$Status;ALLOWED;java.io.ObjectInputFilter$Status;true;unknown;false;public
java.net.StandardProtocolFamily;INET6;java.net.StandardProtocolFamily;true;unknown;false;public
sun.invoke.util.Wrapper;SHORT;sun.invoke.util.Wrapper;true;unknown;false;public
java.net.CookiePolicy;ACCEPT_NONE;java.net.CookiePolicy;true;unknown;false;public
java.lang.module.ModuleDescriptor$Modifier;AUTOMATIC;java.lang.module.ModuleDescriptor$Modifier;true;unknown;false;public
java.math.RoundingMode;HALF_DOWN;java.math.RoundingMode;true;unknown;false;public
sun.security.x509.AlgorithmId;SHA512_256_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.temporal.ChronoUnit;FOREVER;java.time.temporal.ChronoUnit;true;unknown;false;public
sun.net.ftp.FtpReplyCode;DIRECTORY_STATUS;sun.net.ftp.FtpReplyCode;true;unknown;false;public
sun.invoke.util.Wrapper;LONG;sun.invoke.util.Wrapper;true;unknown;false;public
java.time.temporal.ChronoUnit;HOURS;java.time.temporal.ChronoUnit;true;unknown;false;public
sun.net.ftp.FtpClient$TransferType;ASCII;sun.net.ftp.FtpClient$TransferType;true;unknown;false;public
sun.net.ftp.FtpReplyCode;ENTERING_EXT_PASSIVE_MODE;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;GET_AND_BITWISE_OR;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
sun.security.x509.AlgorithmId;sha512_224WithRSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.security.x509.X500Name;localityName_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.temporal.ChronoUnit;DECADES;java.time.temporal.ChronoUnit;true;unknown;false;public
java.lang.Integer;TYPE;java.lang.Class<java.lang.Integer>;true;unknown;false;public
java.time.temporal.ChronoField;ALIGNED_DAY_OF_WEEK_IN_YEAR;java.time.temporal.ChronoField;true;unknown;false;public
java.util.jar.Attributes$Name;MANIFEST_VERSION;java.util.jar.Attributes$Name;true;unknown;false;public
sun.security.x509.AlgorithmId;pbeWithSHA1AndRC2_40_oid;sun.security.util.ObjectIdentifier;false;unknown;false;public
sun.security.x509.AlgorithmId;sha1WithRSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.net.ftp.FtpReplyCode;SERVICE_READY;sun.net.ftp.FtpReplyCode;true;unknown;false;public
sun.net.ftp.FtpReplyCode;PROT_LEVEL_NOT_SUPPORTED_BY_SECURITY;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.lang.Short;TYPE;java.lang.Class<java.lang.Short>;true;unknown;false;public
jdk.internal.misc.Signal$Handler;SIG_DFL;jdk.internal.misc.Signal$Handler;true;unknown;false;public
java.security.CryptoPrimitive;PUBLIC_KEY_ENCRYPTION;java.security.CryptoPrimitive;true;unknown;false;public
java.net.CookiePolicy;ACCEPT_ALL;java.net.CookiePolicy;true;unknown;false;public
java.time.format.FormatStyle;MEDIUM;java.time.format.FormatStyle;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;INFO;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
java.nio.channels.FileChannel$MapMode;READ_ONLY;java.nio.channels.FileChannel$MapMode;true;unknown;false;public
java.time.LocalDateTime;MIN;java.time.LocalDateTime;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_OFFSET_DATE_TIME;java.time.format.DateTimeFormatter;true;unknown;false;public
java.lang.System$Logger$Level;INFO;java.lang.System$Logger$Level;true;unknown;false;public
java.time.temporal.ChronoField;CLOCK_HOUR_OF_AMPM;java.time.temporal.ChronoField;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_LOCAL_TIME;java.time.format.DateTimeFormatter;true;unknown;false;public
sun.security.x509.AlgorithmId;RSAEncryption_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.time.format.DateTimeFormatter;ISO_DATE;java.time.format.DateTimeFormatter;true;unknown;false;public
java.time.chrono.MinguoChronology;INSTANCE;java.time.chrono.MinguoChronology;true;unknown;false;public
java.time.temporal.ChronoField;AMPM_OF_DAY;java.time.temporal.ChronoField;true;unknown;false;public
java.text.DateFormat$Field;MILLISECOND;java.text.DateFormat$Field;true;unknown;false;public
sun.net.www.protocol.http.AuthScheme;NEGOTIATE;sun.net.www.protocol.http.AuthScheme;true;unknown;false;public
java.security.spec.ECPoint;POINT_INFINITY;java.security.spec.ECPoint;true;unknown;false;public
sun.net.ftp.FtpReplyCode;SECURELY_LOGGED_IN;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.lang.System$Logger$Level;ERROR;java.lang.System$Logger$Level;true;unknown;false;public
java.time.temporal.ChronoField;PROLEPTIC_MONTH;java.time.temporal.ChronoField;true;unknown;false;public
java.time.temporal.ChronoField;MONTH_OF_YEAR;java.time.temporal.ChronoField;true;unknown;false;public
java.time.temporal.ChronoField;MILLI_OF_DAY;java.time.temporal.ChronoField;true;unknown;false;public
java.util.concurrent.TimeUnit;MINUTES;java.util.concurrent.TimeUnit;true;unknown;false;public
java.nio.charset.CodingErrorAction;REPORT;java.nio.charset.CodingErrorAction;true;unknown;false;public
sun.security.x509.X500Name;ipAddress_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.util.Locale;TRADITIONAL_CHINESE;java.util.Locale;true;unknown;false;public
sun.security.x509.AlgorithmId;shaWithDSA_OIW_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.math.RoundingMode;FLOOR;java.math.RoundingMode;true;unknown;false;public
java.util.ResourceBundle$Control;FORMAT_DEFAULT;java.util.List<java.lang.String>;true;unknown;false;public
sun.net.ftp.FtpReplyCode;FILE_ACTION_PENDING;sun.net.ftp.FtpReplyCode;true;unknown;false;public
java.lang.annotation.RetentionPolicy;CLASS;java.lang.annotation.RetentionPolicy;true;unknown;false;public
java.lang.invoke.VarHandle$AccessMode;SET_RELEASE;java.lang.invoke.VarHandle$AccessMode;true;unknown;false;public
jdk.internal.misc.Signal$Handler;SIG_IGN;jdk.internal.misc.Signal$Handler;true;unknown;false;public
java.time.ZoneOffset;UTC;java.time.ZoneOffset;true;unknown;false;public
sun.security.x509.AccessDescription;Ad_OCSP_Id;sun.security.util.ObjectIdentifier;true;unknown;false;public
java.util.Locale;UK;java.util.Locale;true;unknown;false;public
sun.invoke.util.Wrapper;OBJECT;sun.invoke.util.Wrapper;true;unknown;false;public
java.lang.module.ModuleDescriptor$Exports$Modifier;SYNTHETIC;java.lang.module.ModuleDescriptor$Exports$Modifier;true;unknown;false;public
java.time.format.TextStyle;SHORT;java.time.format.TextStyle;true;unknown;false;public
sun.util.locale.provider.LocaleProviderAdapter$Type;CLDR;sun.util.locale.provider.LocaleProviderAdapter$Type;true;unknown;false;public
java.security.CryptoPrimitive;MAC;java.security.CryptoPrimitive;true;unknown;false;public
java.text.NumberFormat$Field;PERMILLE;java.text.NumberFormat$Field;true;unknown;false;public
java.time.chrono.MinguoEra;ROC;java.time.chrono.MinguoEra;true;unknown;false;public
sun.util.logging.PlatformLogger$Level;FINE;sun.util.logging.PlatformLogger$Level;true;unknown;false;public
java.time.temporal.ChronoUnit;SECONDS;java.time.temporal.ChronoUnit;true;unknown;false;public
sun.security.x509.AlgorithmId;sha512WithECDSA_oid;sun.security.util.ObjectIdentifier;true;unknown;false;public
sun.net.ftp.FtpReplyCode;FILE_UNAVAILABLE;sun.net.ftp.FtpReplyCode;true;unknown;false;public
