benchmark,duration_ns,uptime_ns,vm_start_unix_ms
dec-tree,3591608560,526940385694,1621714209562
dec-tree,3541977556,530697467392,1621714209562
dec-tree,3269690179,534425083108,1621714209562
dec-tree,3314262119,537864203246,1621714209562
dec-tree,3395831695,541364639819,1621714209562
dec-tree,3493696790,544921351616,1621714209562
page-rank,28135134632,1582813443708,1621714209562
page-rank,10579899182,1622048191320,1621714209562
page-rank,9708153293,1640027909489,1621714209562
page-rank,10451722253,1657286774630,1621714209562
page-rank,9892023645,1676716758525,1621714209562
page-rank,9758910138,1693515757543,1621714209562
page-rank,9998532446,1710198199042,1621714209562
page-rank,10550682633,1728649386108,1621714209562
page-rank,10273510257,1746337013521,1621714209562
page-rank,10028585639,1763285209630,1621714209562
page-rank,9254601622,1781712715122,1621714209562
page-rank,9990083730,1798780935459,1621714209562
page-rank,10521877502,1816914957551,1621714209562
page-rank,9840739744,1835329176465,1621714209562
page-rank,10092605577,1852006189553,1621714209562
page-rank,9794683943,1870005841141,1621714209562
page-rank,10096267245,1887869251358,1621714209562
page-rank,9934307308,1904709665049,1621714209562
page-rank,9780802308,1922994915838,1621714209562
page-rank,9769224614,1941043085843,1621714209562
chi-square,6087353314,223095730000,1621714209562
chi-square,1905065348,229403019431,1621714209562
chi-square,2427302627,231461329067,1621714209562
chi-square,2390790770,234056946383,1621714209562
chi-square,2449644422,236597856921,1621714209562
chi-square,2403309154,239205574513,1621714209562
chi-square,2420368094,241772108648,1621714209562
chi-square,2381580150,244341688701,1621714209562
chi-square,2767256173,246884503450,1621714209562
chi-square,2417029514,249868004087,1621714209562
chi-square,2566057757,252439676919,1621714209562
chi-square,2639631186,255156598431,1621714209562
chi-square,2383376202,257949377729,1621714209562
chi-square,2385927745,260480046447,1621714209562
chi-square,2545042331,263022516534,1621714209562
chi-square,2322669263,265769870448,1621714209562
chi-square,2161732418,268249815705,1621714209562
chi-square,2508779012,270565192786,1621714209562
chi-square,2371872072,273234579320,1621714209562
chi-square,2371322612,275779811108,1621714209562
chi-square,2575932871,278325333493,1621714209562
chi-square,2865817739,281082072119,1621714209562
chi-square,2717357967,284139969433,1621714209562
chi-square,2387756689,287029024702,1621714209562
chi-square,2739119121,289588504180,1621714209562
chi-square,2775263804,292494178562,1621714209562
chi-square,2882027692,295427785261,1621714209562
chi-square,2849315885,298489532084,1621714209562
chi-square,2826456824,301511152089,1621714209562
chi-square,2662212615,304511062263,1621714209562
chi-square,2804912300,307340412912,1621714209562
chi-square,2781090974,310320787566,1621714209562
chi-square,2711955123,313270160459,1621714209562
chi-square,2853579301,316153028229,1621714209562
chi-square,2670935496,319188028181,1621714209562
chi-square,2476748425,322065802909,1621714209562
chi-square,2609566201,324726944707,1621714209562
chi-square,2264098236,327521168115,1621714209562
chi-square,2675226833,329986217681,1621714209562
chi-square,2607634007,332871689055,1621714209562
chi-square,2756443571,335687457966,1621714209562
chi-square,2447586335,338656506050,1621714209562
chi-square,2733880197,341316205968,1621714209562
chi-square,2410553244,344255565471,1621714209562
chi-square,2640039683,346866467058,1621714209562
chi-square,2755841554,349701115710,1621714209562
chi-square,2477976779,352666634629,1621714209562
chi-square,2506731882,355352555366,1621714209562
chi-square,2753903457,358084527408,1621714209562
chi-square,2532722434,361043805520,1621714209562
chi-square,2514543380,363781619835,1621714209562
chi-square,2911159166,366532865055,1621714209562
chi-square,2480533290,369662922658,1621714209562
chi-square,2801242848,372355023283,1621714209562
chi-square,2371782624,375372727745,1621714209562
chi-square,2777399349,377955433434,1621714209562
chi-square,2841830580,380965474909,1621714209562
chi-square,2783545993,384005650521,1621714209562
chi-square,2456335793,386993562281,1621714209562
chi-square,2610819080,389702522365,1621714209562
log-regression,11816579991,675380162137,1621714209562
